Station,Year,Month,Precipitation
AMHNWS,1892,8,4.16
AMHNWS,1892,9,6.71
AMHNWS,1892,10,3.29
AMHNWS,1892,11,5.73
AMHNWS,1892,12,6.72
AMHNWS,1893,1,3.39
AMHNWS,1893,2,2.39
AMHNWS,1893,3,3.5
AMHNWS,1893,4,2.49
AMHNWS,1893,5,1.1
AMHNWS,1893,6,6.35
AMHNWS,1893,7,3.68
AMHNWS,1893,8,2.93
AMHNWS,1893,9,2.77
AMHNWS,1893,10,
AMHNWS,1893,11,3.23
AMHNWS,1893,12,4.38
AMHNWS,1894,1,3.15
AMHNWS,1894,2,1.39
AMHNWS,1894,3,3.11
AMHNWS,1894,4,3.69
AMHNWS,1894,5,2.55
AMHNWS,1894,6,3.31
AMHNWS,1894,7,3.39
AMHNWS,1894,8,3.87
AMHNWS,1894,9,3.26
AMHNWS,1894,10,2.8
AMHNWS,1894,11,1.66
AMHNWS,1894,12,2.5
AMHNWS,1895,1,7.74
AMHNWS,1895,2,1.25
AMHNWS,1895,3,3.1
AMHNWS,1895,4,5.32
AMHNWS,1895,5,4.16
AMHNWS,1895,6,3.32
AMHNWS,1895,7,5.28
AMHNWS,1895,8,5.57
AMHNWS,1895,9,6.04
AMHNWS,1895,10,5.87
AMHNWS,1895,11,3.6
AMHNWS,1895,12,4.9
AMHNWS,1896,1,3.06
AMHNWS,1896,2,5.73
AMHNWS,1896,3,3.69
AMHNWS,1896,4,1.2
AMHNWS,1896,5,2.17
AMHNWS,1896,6,2.91
AMHNWS,1896,7,2.27
AMHNWS,1896,8,2.51
AMHNWS,1896,9,5.18
AMHNWS,1896,10,4.18
AMHNWS,1896,11,4.24
AMHNWS,1896,12,1.4
AMHNWS,1897,1,1.8
AMHNWS,1897,2,3.94
AMHNWS,1897,3,3.08
AMHNWS,1897,4,2.59
AMHNWS,1897,5,2.99
AMHNWS,1897,6,2.59
AMHNWS,1897,7,2.4
AMHNWS,1897,8,3.71
AMHNWS,1897,9,4.13
AMHNWS,1897,10,2.78
AMHNWS,1897,11,2.6
AMHNWS,1897,12,2.73
AMHNWS,1898,1,3.12
AMHNWS,1898,2,5.4
AMHNWS,1898,3,1.28
AMHNWS,1898,4,3.13
AMHNWS,1898,5,2.42
AMHNWS,1898,6,3.45
AMHNWS,1898,7,2.35
AMHNWS,1898,8,1.75
AMHNWS,1898,9,1.82
AMHNWS,1898,10,5.67
AMHNWS,1898,11,3.75
AMHNWS,1898,12,3.74
AMHNWS,1899,1,2.68
AMHNWS,1899,2,1.9
AMHNWS,1899,3,2.0
AMHNWS,1899,4,3.6
AMHNWS,1899,5,2.68
AMHNWS,1899,6,4.31
AMHNWS,1899,7,5.18
AMHNWS,1899,8,2.35
AMHNWS,1899,9,3.33
AMHNWS,1899,10,6.52
AMHNWS,1899,11,7.19
AMHNWS,1899,12,4.98
AMHNWS,1900,1,3.57
AMHNWS,1900,2,1.47
AMHNWS,1900,3,2.12
AMHNWS,1900,4,2.88
AMHNWS,1900,5,3.93
AMHNWS,1900,6,3.53
AMHNWS,1900,7,2.37
AMHNWS,1900,8,2.58
AMHNWS,1900,9,4.16
AMHNWS,1900,10,2.63
AMHNWS,1900,11,4.36
AMHNWS,1900,12,3.9
AMHNWS,1901,1,4.32
AMHNWS,1901,2,3.46
AMHNWS,1901,3,3.91
AMHNWS,1901,4,4.75
AMHNWS,1901,5,2.93
AMHNWS,1901,6,0.93
AMHNWS,1901,7,5.95
AMHNWS,1901,8,2.15
AMHNWS,1901,9,8.43
AMHNWS,1901,10,2.79
AMHNWS,1901,11,2.42
AMHNWS,1901,12,1.64
AMHNWS,1902,1,2.93
AMHNWS,1902,2,3.26
AMHNWS,1902,3,3.68
AMHNWS,1902,4,2.01
AMHNWS,1902,5,3.84
AMHNWS,1902,6,2.46
AMHNWS,1902,7,2.92
AMHNWS,1902,8,2.96
AMHNWS,1902,9,0.56
AMHNWS,1902,10,1.49
AMHNWS,1902,11,1.56
AMHNWS,1902,12,2.48
AMHNWS,1903,1,2.87
AMHNWS,1903,2,4.85
AMHNWS,1903,3,5.21
AMHNWS,1903,4,4.62
AMHNWS,1903,5,9.66
AMHNWS,1903,6,11.07
AMHNWS,1903,7,0.37
AMHNWS,1903,8,0.58
AMHNWS,1903,9,6.3
AMHNWS,1903,10,5.18
AMHNWS,1903,11,2.14
AMHNWS,1903,12,0.97
AMHNWS,1904,1,4.0
AMHNWS,1904,2,7.38
AMHNWS,1904,3,2.53
AMHNWS,1904,4,0.58
AMHNWS,1904,5,4.57
AMHNWS,1904,6,3.95
AMHNWS,1904,7,3.52
AMHNWS,1904,8,1.94
AMHNWS,1904,9,2.66
AMHNWS,1904,10,4.67
AMHNWS,1904,11,6.41
AMHNWS,1904,12,2.93
AMHNWS,1905,1,6.7
AMHNWS,1905,2,6.36
AMHNWS,1905,3,3.8
AMHNWS,1905,4,2.21
AMHNWS,1905,5,3.05
AMHNWS,1905,6,2.89
AMHNWS,1905,7,0.88
AMHNWS,1905,8,4.38
AMHNWS,1905,9,4.93
AMHNWS,1905,10,2.88
AMHNWS,1905,11,3.09
AMHNWS,1905,12,4.21
AMHNWS,1906,1,3.77
AMHNWS,1906,2,4.3
AMHNWS,1906,3,3.28
AMHNWS,1906,4,1.14
AMHNWS,1906,5,3.5
AMHNWS,1906,6,3.9
AMHNWS,1906,7,2.3
AMHNWS,1906,8,4.31
AMHNWS,1906,9,2.13
AMHNWS,1906,10,3.2
AMHNWS,1906,11,
AMHNWS,1906,12,5.72
AMHNWS,1907,1,2.39
AMHNWS,1907,2,6.36
AMHNWS,1907,3,6.07
AMHNWS,1907,4,3.76
AMHNWS,1907,5,2.84
AMHNWS,1907,6,3.98
AMHNWS,1907,7,2.81
AMHNWS,1907,8,
AMHNWS,1907,9,5.44
AMHNWS,1907,10,5.03
AMHNWS,1907,11,3.97
AMHNWS,1907,12,1.91
AMHNWS,1908,1,4.17
AMHNWS,1908,2,4.04
AMHNWS,1908,3,4.37
AMHNWS,1908,4,3.75
AMHNWS,1908,5,1.05
AMHNWS,1908,6,3.22
AMHNWS,1908,7,3.04
AMHNWS,1908,8,
AMHNWS,1908,9,1.16
AMHNWS,1908,10,5.64
AMHNWS,1908,11,3.86
AMHNWS,1908,12,3.17
AMHNWS,1909,1,1.44
AMHNWS,1909,2,4.06
AMHNWS,1909,3,2.95
AMHNWS,1909,4,2.47
AMHNWS,1909,5,2.03
AMHNWS,1909,6,5.72
AMHNWS,1909,7,4.02
AMHNWS,1909,8,7.42
AMHNWS,1909,9,3.45
AMHNWS,1909,10,5.12
AMHNWS,1909,11,6.61
AMHNWS,1909,12,3.89
AMHNWS,1910,1,1.26
AMHNWS,1910,2,1.59
AMHNWS,1910,3,3.49
AMHNWS,1910,4,
AMHNWS,1910,5,4.43
AMHNWS,1910,6,4.62
AMHNWS,1910,7,3.2
AMHNWS,1910,8,2.14
AMHNWS,1910,9,2.99
AMHNWS,1910,10,2.46
AMHNWS,1910,11,2.82
AMHNWS,1910,12,2.74
AMHNWS,1911,1,2.16
AMHNWS,1911,2,3.53
AMHNWS,1911,3,4.34
AMHNWS,1911,4,2.01
AMHNWS,1911,5,3.7
AMHNWS,1911,6,4.95
AMHNWS,1911,7,1.7
AMHNWS,1911,8,3.55
AMHNWS,1911,9,4.28
AMHNWS,1911,10,5.4
AMHNWS,1911,11,5.5
AMHNWS,1911,12,5.17
AMHNWS,1912,1,2.39
AMHNWS,1912,2,2.54
AMHNWS,1912,3,2.57
AMHNWS,1912,4,3.63
AMHNWS,1912,5,2.71
AMHNWS,1912,6,1.59
AMHNWS,1912,7,3.97
AMHNWS,1912,8,2.33
AMHNWS,1912,9,3.24
AMHNWS,1912,10,2.86
AMHNWS,1912,11,5.13
AMHNWS,1912,12,4.51
AMHNWS,1913,1,4.34
AMHNWS,1913,2,4.52
AMHNWS,1913,3,7.01
AMHNWS,1913,4,2.59
AMHNWS,1913,5,1.0
AMHNWS,1913,6,3.28
AMHNWS,1913,7,2.2
AMHNWS,1913,8,5.64
AMHNWS,1913,9,3.61
AMHNWS,1913,10,3.64
AMHNWS,1913,11,4.13
AMHNWS,1913,12,3.35
AMHNWS,1914,1,3.26
AMHNWS,1914,2,5.03
AMHNWS,1914,3,2.7
AMHNWS,1914,4,2.75
AMHNWS,1914,5,1.3
AMHNWS,1914,6,2.34
AMHNWS,1914,7,2.25
AMHNWS,1914,8,0.53
AMHNWS,1914,9,2.53
AMHNWS,1914,10,2.24
AMHNWS,1914,11,3.29
AMHNWS,1914,12,3.78
AMHNWS,1915,1,4.76
AMHNWS,1915,2,5.9
AMHNWS,1915,3,2.49
AMHNWS,1915,4,8.52
AMHNWS,1915,5,13.4
AMHNWS,1915,6,1.09
AMHNWS,1915,7,0.57
AMHNWS,1915,8,6.06
AMHNWS,1915,9,6.16
AMHNWS,1915,10,2.33
AMHNWS,1915,11,0.99
AMHNWS,1915,12,5.46
AMHNWS,1916,1,5.5
AMHNWS,1916,2,3.24
AMHNWS,1916,3,1.13
AMHNWS,1916,4,4.27
AMHNWS,1916,5,2.74
AMHNWS,1916,6,2.22
AMHNWS,1916,7,2.9
AMHNWS,1916,8,6.05
AMHNWS,1916,9,4.06
AMHNWS,1916,10,8.12
AMHNWS,1916,11,4.12
AMHNWS,1916,12,5.15
AMHNWS,1917,1,7.09
AMHNWS,1917,2,3.81
AMHNWS,1917,3,1.91
AMHNWS,1917,4,2.13
AMHNWS,1917,5,3.94
AMHNWS,1917,6,1.96
AMHNWS,1917,7,5.68
AMHNWS,1917,8,8.22
AMHNWS,1917,9,3.46
AMHNWS,1917,10,2.25
AMHNWS,1917,11,4.18
AMHNWS,1917,12,3.9
AMHNWS,1918,1,3.83
AMHNWS,1918,2,4.44
AMHNWS,1918,3,2.26
AMHNWS,1918,4,3.32
AMHNWS,1918,5,4.75
AMHNWS,1918,6,2.11
AMHNWS,1918,7,5.16
AMHNWS,1918,8,5.16
AMHNWS,1918,9,5.27
AMHNWS,1918,10,2.32
AMHNWS,1918,11,7.43
AMHNWS,1918,12,2.4
AMHNWS,1919,1,3.18
AMHNWS,1919,2,3.4
AMHNWS,1919,3,2.52
AMHNWS,1919,4,3.34
AMHNWS,1919,5,2.31
AMHNWS,1919,6,1.63
AMHNWS,1919,7,8.41
AMHNWS,1919,8,4.4
AMHNWS,1919,9,3.79
AMHNWS,1919,10,3.58
AMHNWS,1919,11,2.6
AMHNWS,1919,12,2.7
AMHNWS,1920,1,4.22
AMHNWS,1920,2,2.08
AMHNWS,1920,3,3.64
AMHNWS,1920,4,5.75
AMHNWS,1920,5,2.65
AMHNWS,1920,6,4.35
AMHNWS,1920,7,4.58
AMHNWS,1920,8,6.36
AMHNWS,1920,9,6.05
AMHNWS,1920,10,5.83
AMHNWS,1920,11,2.55
AMHNWS,1920,12,3.15
AMHNWS,1921,1,2.61
AMHNWS,1921,2,3.75
AMHNWS,1921,3,3.6
AMHNWS,1921,4,2.21
AMHNWS,1921,5,4.54
AMHNWS,1921,6,2.96
AMHNWS,1921,7,4.16
AMHNWS,1921,8,3.34
AMHNWS,1921,9,5.86
AMHNWS,1921,10,5.0
AMHNWS,1921,11,4.63
AMHNWS,1921,12,5.15
AMHNWS,1922,1,7.5
AMHNWS,1922,2,2.73
AMHNWS,1922,3,1.17
AMHNWS,1922,4,4.67
AMHNWS,1922,5,2.7
AMHNWS,1922,6,7.03
AMHNWS,1922,7,3.86
AMHNWS,1922,8,3.77
AMHNWS,1922,9,1.75
AMHNWS,1922,10,2.73
AMHNWS,1922,11,5.8
AMHNWS,1922,12,4.3
AMHNWS,1923,1,
AMHNWS,1923,2,
AMHNWS,1923,3,
AMHNWS,1923,4,
AMHNWS,1923,5,
AMHNWS,1923,6,
AMHNWS,1923,7,
AMHNWS,1923,8,
AMHNWS,1923,9,
AMHNWS,1923,10,
AMHNWS,1923,11,
AMHNWS,1923,12,
AMHNWS,1924,1,
AMHNWS,1924,2,
AMHNWS,1924,3,
AMHNWS,1924,4,
AMHNWS,1924,5,
AMHNWS,1924,6,1.08
AMHNWS,1924,7,
AMHNWS,1924,8,
AMHNWS,1924,9,0.92
AMHNWS,1924,10,2.11
AMHNWS,1924,11,5.76
AMHNWS,1924,12,4.32
AMHNWS,1925,1,3.68
AMHNWS,1925,2,1.87
AMHNWS,1925,3,3.33
AMHNWS,1925,4,7.6
AMHNWS,1925,5,2.79
AMHNWS,1925,6,3.72
AMHNWS,1925,7,7.21
AMHNWS,1925,8,3.68
AMHNWS,1925,9,3.59
AMHNWS,1925,10,6.27
AMHNWS,1925,11,5.33
AMHNWS,1925,12,7.08
AMHNWS,1926,1,4.86
AMHNWS,1926,2,2.26
AMHNWS,1926,3,4.11
AMHNWS,1926,4,2.0
AMHNWS,1926,5,4.39
AMHNWS,1926,6,4.62
AMHNWS,1926,7,2.56
AMHNWS,1926,8,3.01
AMHNWS,1926,9,3.79
AMHNWS,1926,10,2.25
AMHNWS,1926,11,3.16
AMHNWS,1926,12,3.5
AMHNWS,1927,1,4.19
AMHNWS,1927,2,4.2
AMHNWS,1927,3,1.56
AMHNWS,1927,4,1.65
AMHNWS,1927,5,3.43
AMHNWS,1927,6,4.8
AMHNWS,1927,7,4.09
AMHNWS,1927,8,2.96
AMHNWS,1927,9,2.54
AMHNWS,1927,10,2.47
AMHNWS,1927,11,3.94
AMHNWS,1927,12,4.25
AMHNWS,1928,1,2.28
AMHNWS,1928,2,2.87
AMHNWS,1928,3,2.38
AMHNWS,1928,4,3.26
AMHNWS,1928,5,6.33
AMHNWS,1928,6,1.23
AMHNWS,1928,7,2.82
AMHNWS,1928,8,3.11
AMHNWS,1928,9,3.62
AMHNWS,1928,10,2.72
AMHNWS,1928,11,2.24
AMHNWS,1928,12,1.41
AMHNWS,1929,1,6.08
AMHNWS,1929,2,3.27
AMHNWS,1929,3,3.97
AMHNWS,1929,4,2.53
AMHNWS,1929,5,2.67
AMHNWS,1929,6,1.66
AMHNWS,1929,7,3.82
AMHNWS,1929,8,2.77
AMHNWS,1929,9,4.09
AMHNWS,1929,10,4.24
AMHNWS,1929,11,2.04
AMHNWS,1929,12,2.67
AMHNWS,1930,1,6.13
AMHNWS,1930,2,6.46
AMHNWS,1930,3,3.93
AMHNWS,1930,4,4.91
AMHNWS,1930,5,2.18
AMHNWS,1930,6,1.68
AMHNWS,1930,7,4.21
AMHNWS,1930,8,3.69
AMHNWS,1930,9,3.74
AMHNWS,1930,10,2.03
AMHNWS,1930,11,3.67
AMHNWS,1930,12,4.18
AMHNWS,1931,1,2.45
AMHNWS,1931,2,5.11
AMHNWS,1931,3,3.21
AMHNWS,1931,4,3.86
AMHNWS,1931,5,4.04
AMHNWS,1931,6,4.31
AMHNWS,1931,7,6.28
AMHNWS,1931,8,3.26
AMHNWS,1931,9,0.92
AMHNWS,1931,10,6.99
AMHNWS,1931,11,2.47
AMHNWS,1931,12,9.54
AMHNWS,1932,1,2.72
AMHNWS,1932,2,3.04
AMHNWS,1932,3,2.92
AMHNWS,1932,4,3.11
AMHNWS,1932,5,3.13
AMHNWS,1932,6,4.56
AMHNWS,1932,7,2.65
AMHNWS,1932,8,5.29
AMHNWS,1932,9,2.28
AMHNWS,1932,10,3.85
AMHNWS,1932,11,2.26
AMHNWS,1932,12,0.89
AMHNWS,1933,1,1.88
AMHNWS,1933,2,2.05
AMHNWS,1933,3,3.12
AMHNWS,1933,4,3.22
AMHNWS,1933,5,5.7
AMHNWS,1933,6,5.29
AMHNWS,1933,7,4.41
AMHNWS,1933,8,8.12
AMHNWS,1933,9,10.55
AMHNWS,1933,10,0.74
AMHNWS,1933,11,0.95
AMHNWS,1933,12,4.69
AMHNWS,1934,1,5.03
AMHNWS,1934,2,2.31
AMHNWS,1934,3,1.12
AMHNWS,1934,4,3.42
AMHNWS,1934,5,7.28
AMHNWS,1934,6,2.5
AMHNWS,1934,7,0.61
AMHNWS,1934,8,3.78
AMHNWS,1934,9,3.24
AMHNWS,1934,10,3.11
AMHNWS,1934,11,2.17
AMHNWS,1934,12,5.22
AMHNWS,1935,1,4.33
AMHNWS,1935,2,7.44
AMHNWS,1935,3,2.34
AMHNWS,1935,4,4.76
AMHNWS,1935,5,5.69
AMHNWS,1935,6,2.62
AMHNWS,1935,7,1.58
AMHNWS,1935,8,3.14
AMHNWS,1935,9,1.81
AMHNWS,1935,10,1.01
AMHNWS,1935,11,4.45
AMHNWS,1935,12,4.6
AMHNWS,1936,1,2.57
AMHNWS,1936,2,2.69
AMHNWS,1936,3,3.35
AMHNWS,1936,4,2.91
AMHNWS,1936,5,4.57
AMHNWS,1936,6,2.67
AMHNWS,1936,7,1.08
AMHNWS,1936,8,3.24
AMHNWS,1936,9,3.57
AMHNWS,1936,10,5.79
AMHNWS,1936,11,1.88
AMHNWS,1936,12,4.99
AMHNWS,1937,1,1.53
AMHNWS,1937,2,2.88
AMHNWS,1937,3,1.53
AMHNWS,1937,4,0.93
AMHNWS,1937,5,4.05
AMHNWS,1937,6,2.51
AMHNWS,1937,7,4.79
AMHNWS,1937,8,2.81
AMHNWS,1937,9,4.8
AMHNWS,1937,10,5.7
AMHNWS,1937,11,2.83
AMHNWS,1937,12,9.79
AMHNWS,1938,1,11.33
AMHNWS,1938,2,0.89
AMHNWS,1938,3,0.89
AMHNWS,1938,4,4.8
AMHNWS,1938,5,4.9
AMHNWS,1938,6,2.5
AMHNWS,1938,7,1.12
AMHNWS,1938,8,4.02
AMHNWS,1938,9,5.5
AMHNWS,1938,10,2.75
AMHNWS,1938,11,1.07
AMHNWS,1938,12,4.0
AMHNWS,1939,1,3.25
AMHNWS,1939,2,2.75
AMHNWS,1939,3,2.26
AMHNWS,1939,4,4.38
AMHNWS,1939,5,3.75
AMHNWS,1939,6,7.0
AMHNWS,1939,7,3.5
AMHNWS,1939,8,5.83
AMHNWS,1939,9,4.71
AMHNWS,1939,10,3.52
AMHNWS,1939,11,1.93
AMHNWS,1939,12,
AMHNWS,1940,1,
AMHNWS,1940,2,
AMHNWS,1940,3,
AMHNWS,1940,4,
AMHNWS,1940,5,
AMHNWS,1940,6,
AMHNWS,1940,7,
AMHNWS,1940,8,
AMHNWS,1940,9,
AMHNWS,1940,10,
AMHNWS,1940,11,
AMHNWS,1940,12,
AMHNWS,1941,1,
AMHNWS,1941,2,
AMHNWS,1941,3,2.87
AMHNWS,1941,4,1.32
AMHNWS,1941,5,5.76
AMHNWS,1941,6,5.77
AMHNWS,1941,7,2.93
AMHNWS,1941,8,2.98
AMHNWS,1941,9,4.12
AMHNWS,1941,10,3.91
AMHNWS,1941,11,4.2
AMHNWS,1941,12,
AMHNWS,1942,1,1.63
AMHNWS,1942,2,4.41
AMHNWS,1942,3,4.99
AMHNWS,1942,4,3.38
AMHNWS,1942,5,4.07
AMHNWS,1942,6,6.39
AMHNWS,1942,7,5.92
AMHNWS,1942,8,
AMHNWS,1942,9,9.22
AMHNWS,1942,10,1.78
AMHNWS,1942,11,3.61
AMHNWS,1942,12,3.4
AMHNWS,1943,1,4.27
AMHNWS,1943,2,2.71
AMHNWS,1943,3,2.11
AMHNWS,1943,4,2.23
AMHNWS,1943,5,6.83
AMHNWS,1943,6,4.07
AMHNWS,1943,7,4.15
AMHNWS,1943,8,2.89
AMHNWS,1943,9,2.6
AMHNWS,1943,10,2.5
AMHNWS,1943,11,3.05
AMHNWS,1943,12,3.16
AMHNWS,1944,1,3.17
AMHNWS,1944,2,5.5
AMHNWS,1944,3,3.03
AMHNWS,1944,4,2.83
AMHNWS,1944,5,5.65
AMHNWS,1944,6,6.79
AMHNWS,1944,7,5.85
AMHNWS,1944,8,3.89
AMHNWS,1944,9,2.95
AMHNWS,1944,10,2.38
AMHNWS,1944,11,3.89
AMHNWS,1944,12,3.25
AMHNWS,1945,1,2.09
AMHNWS,1945,2,2.39
AMHNWS,1945,3,4.46
AMHNWS,1945,4,3.72
AMHNWS,1945,5,2.57
AMHNWS,1945,6,6.31
AMHNWS,1945,7,3.78
AMHNWS,1945,8,3.62
AMHNWS,1945,9,5.04
AMHNWS,1945,10,3.69
AMHNWS,1945,11,6.84
AMHNWS,1945,12,2.33
AMHNWS,1946,1,0.83
AMHNWS,1946,2,4.86
AMHNWS,1946,3,2.41
AMHNWS,1946,4,6.98
AMHNWS,1946,5,1.75
AMHNWS,1946,6,2.72
AMHNWS,1946,7,2.29
AMHNWS,1946,8,3.79
AMHNWS,1946,9,3.59
AMHNWS,1946,10,4.66
AMHNWS,1946,11,2.44
AMHNWS,1946,12,4.08
AMHNWS,1947,1,2.1
AMHNWS,1947,2,3.24
AMHNWS,1947,3,1.57
AMHNWS,1947,4,0.79
AMHNWS,1947,5,2.0
AMHNWS,1947,6,2.04
AMHNWS,1947,7,3.27
AMHNWS,1947,8,3.9
AMHNWS,1947,9,6.52
AMHNWS,1947,10,5.66
AMHNWS,1947,11,3.94
AMHNWS,1947,12,6.0
AMHNWS,1948,1,12.31
AMHNWS,1948,2,1.16
AMHNWS,1948,3,0.89
AMHNWS,1948,4,3.46
AMHNWS,1948,5,4.93
AMHNWS,1948,6,2.08
AMHNWS,1948,7,1.23
AMHNWS,1948,8,6.65
AMHNWS,1948,9,7.16
AMHNWS,1948,10,3.09
AMHNWS,1948,11,0.9
AMHNWS,1948,12,5.38
AMHNWS,1949,1,3.23
AMHNWS,1949,2,3.08
AMHNWS,1949,3,2.07
AMHNWS,1949,4,4.72
AMHNWS,1949,5,3.05
AMHNWS,1949,6,5.7
AMHNWS,1949,7,3.42
AMHNWS,1949,8,7.53
AMHNWS,1949,9,6.34
AMHNWS,1949,10,3.97
AMHNWS,1949,11,2.68
AMHNWS,1949,12,2.53
AMHNWS,1950,1,2.66
AMHNWS,1950,2,1.75
AMHNWS,1950,3,5.24
AMHNWS,1950,4,5.43
AMHNWS,1950,5,2.74
AMHNWS,1950,6,2.72
AMHNWS,1950,7,4.77
AMHNWS,1950,8,3.94
AMHNWS,1950,9,4.21
AMHNWS,1950,10,2.56
AMHNWS,1950,11,1.84
AMHNWS,1950,12,4.32
AMHNWS,1951,1,3.57
AMHNWS,1951,2,2.67
AMHNWS,1951,3,3.97
AMHNWS,1951,4,2.14
AMHNWS,1951,5,2.43
AMHNWS,1951,6,3.08
AMHNWS,1951,7,4.87
AMHNWS,1951,8,3.95
AMHNWS,1951,9,1.99
AMHNWS,1951,10,1.81
AMHNWS,1951,11,4.01
AMHNWS,1951,12,3.47
AMHNWS,1952,1,2.6
AMHNWS,1952,2,2.71
AMHNWS,1952,3,2.14
AMHNWS,1952,4,2.27
AMHNWS,1952,5,3.55
AMHNWS,1952,6,4.3
AMHNWS,1952,7,2.58
AMHNWS,1952,8,3.77
AMHNWS,1952,9,3.01
AMHNWS,1952,10,3.03
AMHNWS,1952,11,6.49
AMHNWS,1952,12,1.75
AMHNWS,1953,1,3.0
AMHNWS,1953,2,3.18
AMHNWS,1953,3,3.65
AMHNWS,1953,4,3.09
AMHNWS,1953,5,3.51
AMHNWS,1953,6,1.9
AMHNWS,1953,7,7.16
AMHNWS,1953,8,3.71
AMHNWS,1953,9,3.38
AMHNWS,1953,10,3.12
AMHNWS,1953,11,2.48
AMHNWS,1953,12,2.41
AMHNWS,1954,1,3.85
AMHNWS,1954,2,3.46
AMHNWS,1954,3,3.57
AMHNWS,1954,4,5.29
AMHNWS,1954,5,2.28
AMHNWS,1954,6,4.3
AMHNWS,1954,7,4.52
AMHNWS,1954,8,6.57
AMHNWS,1954,9,4.07
AMHNWS,1954,10,4.5
AMHNWS,1954,11,2.47
AMHNWS,1954,12,2.45
AMHNWS,1955,1,3.45
AMHNWS,1955,2,3.57
AMHNWS,1955,3,3.93
AMHNWS,1955,4,2.16
AMHNWS,1955,5,3.64
AMHNWS,1955,6,3.9
AMHNWS,1955,7,3.0
AMHNWS,1955,8,6.45
AMHNWS,1955,9,3.75
AMHNWS,1955,10,3.12
AMHNWS,1955,11,5.46
AMHNWS,1955,12,4.43
AMHNWS,1956,1,4.88
AMHNWS,1956,2,2.89
AMHNWS,1956,3,0.82
AMHNWS,1956,4,6.66
AMHNWS,1956,5,2.63
AMHNWS,1956,6,9.17
AMHNWS,1956,7,2.54
AMHNWS,1956,8,3.65
AMHNWS,1956,9,3.05
AMHNWS,1956,10,4.42
AMHNWS,1956,11,4.01
AMHNWS,1956,12,4.92
AMHNWS,1957,1,1.87
AMHNWS,1957,2,3.99
AMHNWS,1957,3,1.96
AMHNWS,1957,4,3.21
AMHNWS,1957,5,1.68
AMHNWS,1957,6,0.62
AMHNWS,1957,7,1.55
AMHNWS,1957,8,1.65
AMHNWS,1957,9,2.47
AMHNWS,1957,10,3.03
AMHNWS,1957,11,6.19
AMHNWS,1957,12,5.62
AMHNWS,1958,1,3.67
AMHNWS,1958,2,8.41
AMHNWS,1958,3,
AMHNWS,1958,4,1.07
AMHNWS,1958,5,0.86
AMHNWS,1958,6,5.41
AMHNWS,1958,7,4.02
AMHNWS,1958,8,1.52
AMHNWS,1958,9,0.97
AMHNWS,1958,10,5.07
AMHNWS,1958,11,6.08
AMHNWS,1958,12,2.17
AMHNWS,1959,1,1.13
AMHNWS,1959,2,3.57
AMHNWS,1959,3,1.99
AMHNWS,1959,4,3.79
AMHNWS,1959,5,2.48
AMHNWS,1959,6,4.19
AMHNWS,1959,7,4.02
AMHNWS,1959,8,7.04
AMHNWS,1959,9,4.54
AMHNWS,1959,10,8.69
AMHNWS,1959,11,6.94
AMHNWS,1959,12,3.85
AMHNWS,1960,1,3.03
AMHNWS,1960,2,3.29
AMHNWS,1960,3,2.38
AMHNWS,1960,4,1.81
AMHNWS,1960,5,5.4
AMHNWS,1960,6,5.31
AMHNWS,1960,7,2.92
AMHNWS,1960,8,2.47
AMHNWS,1960,9,4.09
AMHNWS,1960,10,3.73
AMHNWS,1960,11,3.49
AMHNWS,1960,12,2.56
AMHNWS,1961,1,1.46
AMHNWS,1961,2,4.56
AMHNWS,1961,3,3.56
AMHNWS,1961,4,2.84
AMHNWS,1961,5,3.94
AMHNWS,1961,6,5.07
AMHNWS,1961,7,3.0
AMHNWS,1961,8,5.25
AMHNWS,1961,9,4.15
AMHNWS,1961,10,5.47
AMHNWS,1961,11,5.18
AMHNWS,1961,12,3.13
AMHNWS,1962,1,4.76
AMHNWS,1962,2,2.2
AMHNWS,1962,3,8.86
AMHNWS,1962,4,5.36
AMHNWS,1962,5,2.52
AMHNWS,1962,6,3.01
AMHNWS,1962,7,4.19
AMHNWS,1962,8,2.01
AMHNWS,1962,9,3.29
AMHNWS,1962,10,4.05
AMHNWS,1962,11,4.15
AMHNWS,1962,12,4.18
AMHNWS,1963,1,1.08
AMHNWS,1963,2,2.2
AMHNWS,1963,3,3.66
AMHNWS,1963,4,3.34
AMHNWS,1963,5,3.83
AMHNWS,1963,6,2.82
AMHNWS,1963,7,2.91
AMHNWS,1963,8,2.0
AMHNWS,1963,9,3.13
AMHNWS,1963,10,5.44
AMHNWS,1963,11,2.87
AMHNWS,1963,12,1.62
AMHNWS,1964,1,2.82
AMHNWS,1964,2,3.41
AMHNWS,1964,3,6.75
AMHNWS,1964,4,1.64
AMHNWS,1964,5,2.91
AMHNWS,1964,6,2.87
AMHNWS,1964,7,4.07
AMHNWS,1964,8,3.25
AMHNWS,1964,9,3.17
AMHNWS,1964,10,1.42
AMHNWS,1964,11,5.58
AMHNWS,1964,12,3.83
AMHNWS,1965,1,3.35
AMHNWS,1965,2,2.69
AMHNWS,1965,3,2.99
AMHNWS,1965,4,2.6
AMHNWS,1965,5,4.35
AMHNWS,1965,6,2.49
AMHNWS,1965,7,2.92
AMHNWS,1965,8,4.66
AMHNWS,1965,9,1.89
AMHNWS,1965,10,3.34
AMHNWS,1965,11,5.03
AMHNWS,1965,12,8.34
